Gene	Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mp1g00930		559.570160124245	-0.109346006453296	0.0643259945012136	-1.69987276996134	0.08915485984082	0.214057938025805
Mp1g00940		578.942484196472	0.0816205875696058	0.0600661784187299	1.35884435664638	0.174195914201039	0.346881002997357
Mp1g00960	[MpPEX4]: PEX4, E2 ligase	440.137856811258	0.0157088203006738	0.0756219912179168	0.207728202440562	0.835441195620073	0.920776597032809
Mp1g00970		75.0793937099792	-6.01614485388555	1.19883797516357	-5.01831354905546	5.21270503481626e-07	7.1531705219071e-06
Mp1g00990		514.31721177911	-0.747454307149498	0.105199875640158	-7.10508736442051	1.20246450150739e-12	4.69479985448938e-11
Mp1g01000	[MpCYP716AA1]: Cytochrome P450, Secondary metabolism enzyme	15.8573139125943	-3.21369232867029	1.32489735318282	-2.42561608335166	0.0152824274154272	0.0542806698063995
Mp1g01010	[MpHD9|MpPINTOX]: transcription factor, HD, homeodomain protein	265.659970185689	-0.211131567138216	0.0972870528022984	-2.17019182981384	0.0299923167665233	0.0932252594098661
Mp1g01020		393.04750542471	0.227161145877237	0.0907829761367516	2.50224387373081	0.0123408883553889	0.0456636356204373
Mp1g01030		331.81559552673	0.267154664863965	0.0938044956312617	2.84799425727025	0.00439957184539877	0.0197717247145104
Mp1g01040		788.641904781592	0.70292750345138	0.0965245727615874	7.28236845127083	3.28009736199209e-13	1.36741836638277e-11
Mp1g01050		9.06950592885672	-0.445850331685305	0.382462652779169	-1.16573560436693	0.243721360182479	0.437986645290546
Mp1g01080		465.345437732157	0.199983116457044	0.0880671027639126	2.2708038550235	0.0231588544871668	0.0759600551334939
Mp1g01090		599.791490678482	0.00495781768473994	0.0682850920220497	0.0726046862928592	0.942120697442806	0.975607047375476
Mp1g01100		195.606556226742	-0.176010930295682	0.167150101022933	-1.05301121099253	0.292335853929147	0.494951303986893
Mp1g01110	[MpBHLH33]: transcription factor, bHLH	99.165250044542	0.915210759867	0.133871090740244	6.83650782858579	8.11469259249909e-12	2.78634634264316e-10
Mp1g01120		1.99786536545309	0.742044239412547	0.932236030886243	0.795983221874735	0.426041787510588	0.628449992591171
Mp1g01130		1950.72192044811	0.340384407613167	0.142320147851342	2.39168109893133	0.0167714076334093	0.0583830196027915
Mp1g01135		409.145020449075	0.383462710687664	0.0786572466786637	4.87510975631036	1.08747974878671e-06	1.38712280062902e-05
Mp1g01140		654.825905805005	-0.211565418536237	0.0816999445794283	-2.58954176315938	0.00961037647668649	0.0373041688975191
Mp1g01150		0.368822733919393	0.754623268853065	3.73182435217912	0.202212965466185	0.839750237526427	0.922201648252468
Mp1g01160	[MpBHLH34]: transcription factor, bHLH	0.814617759185824	0.260525040992359	2.23983426052619	0.116314428073421	0.907403351276576	0.95895752629071
Mp1g01170	[MpLEA-like2]: Late-embryogenesis abundant protein	72.1515138791153	1.32813807799743	0.660872406627108	2.00967397742606	0.044465705892279	0.126669621063135
Mp1g01180		2.90624175021003	1.13598163690602	1.08445490455362	1.04751394653299	0.294862603273407	0.498009598831228
Mp1g01190		33.9417049132036	0.635487091847872	0.322064377195636	1.97316790320418	0.0484764360034369	0.13505146760191
Mp1g01200		2378.24732882323	0.00620094395326515	0.0468250562804602	0.132427901765337	0.894645846604346	0.953073838732737
Mp1g01210		12078.1903636953	0.305054485355654	0.123494106651248	2.47019468076431	0.0135039538983837	0.0491904624245408
Mp1g01230		2.31939062481624	-0.964098660691052	1.18189589213248	-0.815722152102199	0.414659066345213	0.617791807998877
Mp1g01240		108.277094800125	0.10886419742357	0.139051217885851	0.782907183976902	0.433681618537264	0.634582629538992
Mp1g01250		206.411591685445	-0.284012340694566	0.104525988906637	-2.71714569424687	0.00658476144897981	0.027354411387971
Mp1g01260		293.473961088493	-0.364664772769228	0.135009589533915	-2.70102867528252	0.00691253783948613	0.0285005546997628
Mp1g01270		155.725601125705	-0.286082906381533	0.120612843583788	-2.37191080055082	0.0176963623524461	0.0610669941388948
Mp1g01280		168.019517736013	0.010488480240729	0.1190493013313	0.0881019890368007	0.929795615506302	0.969652552420341
Mp1g01290		846.887169277456	-0.17192963822104	0.0685650458082162	-2.50754063086235	0.012157460347006	0.0452266623676781
Mp1g01300	[MpHDAC1]: Chromatin related protein	434.980970463687	-0.30976246494854	0.0779589777480457	-3.97340337054772	7.08529096472565e-05	0.000577599527876919
Mp1g01320		470.911628658152	0.266033226738934	0.0965193809860886	2.75626743583527	0.00584651725395338	0.024913289450849
Mp1g01340		1760.62719629457	-0.353174526513825	0.0918914483134013	-3.84338840007508	0.000121347193289514	0.000917289373156064
Mp1g01350		29.399412139617	-0.583140129599115	0.341131594350189	-1.70942867578689	0.0873715729496933	0.210807294053586
Mp1g01360		498.070442591737	-0.192840140635487	0.104791808884397	-1.84022150861258	0.0657357234625565	0.170323839316912
Mp1g01370	[MpGT37.1]: Cell wall related protein	26.7855471451001	0.268900835799925	0.323835548696803	0.830362314705876	0.406333965722473	0.610409341793788
Mp1g01380		143.923547577234	-0.227130333280123	0.117955448233462	-1.92556034233008	0.054159294551255	0.146755756223702
Mp1g01390		369.136518322579	0.0611350861329115	0.114346784048844	0.534646309832356	0.592894454304039	0.768681084158959
Mp1g01400		333.742135079965	-0.0809365434052018	0.0997647702392322	-0.81127379145082	0.417208457400507	0.620557114472407
Mp1g01410		1333.95827009412	-0.0314067373065456	0.0545595450107507	-0.575641481254234	0.5648575368926	0.745879692131883
Mp1g01420		0.353243103329784	-0.261580231081584	5.07299585655911	-0.0515632652731964	0.958876690446736	0.984607177701231
Mp1g01430	[MpCDC25_2]: Cell cycle related protein	371.890351657396	0.261429557830349	0.111936090044851	2.33552518875368	0.0195160016130056	0.066163185320693
Mp1g01440		7.7784891961389	0.508872493799456	0.39607177189455	1.28479869031146	0.198862640162372	0.380485571345494
Mp1g01450		341.970262560396	0.0364414849196314	0.218220840708053	0.166993605200086	0.867375080584156	0.937655015082647
Mp1g01470		751.304367219519	-0.210861489727807	0.0675333867033586	-3.12232956202861	0.0017942596232762	0.00925900563061315
Mp1g01480	[MpMORC1]: Chromatin related protein	345.798011109056	0.252673126377369	0.119832547867406	2.10855173218007	0.034983292939439	0.105519214762233
Mp1g01490		349.342218027862	0.00105080928585343	0.217164504469225	0.00483877090513355	0.996139234467341	1
Mp1g01520	[MpPP2C_C1]: phosphatase	1133.14335928412	-0.0953163450956938	0.061331723359983	-1.55411163870677	0.120157789469251	0.265382236239122
Mp1g01530		112.008717213325	-0.397534322129185	0.175909919339976	-2.25987439264798	0.0238290476213352	0.0777438472023328
Mp1g01540		656.888498098132	-0.122949436400673	0.168724692941177	-0.728698534028668	0.466186089748281	0.664382121419104
Mp1g01550		488.16386874732	-0.323600530399011	0.0847971440063792	-3.81617251607751	0.000135537757853044	0.0010111830123616
Mp1g01560		766.239657226775	-0.149739100551465	0.0611229906045127	-2.44979997003631	0.0142935595460082	0.0514093585448316
Mp1g01570	[MpPPR_22]: Pentatricopeptide repeat proteins	522.642465662959	0.0803827010412047	0.0741752142800285	1.08368680591527	0.278503687619561	0.479380354330503
Mp1g01580		340.146730898245	-0.352066403955479	0.100190387543182	-3.51397387103365	0.000441456234433032	0.00282044102441707
Mp1g01600		431.94603893465	0.0670869175125154	0.0890600399945473	0.753277424045877	0.451283222174651	0.65092262603963
Mp1g01610		1209.60942172134	-0.310244292747563	0.0824562182936235	-3.7625336107799	0.000168200694931143	0.00122362570342032
Mp1g01620		136.30794186241	0.10161372001929	0.110454216270109	0.919962346849667	0.35759243607431	0.562861398151143
Mp1g01630		173.988190211491	0.119710068240287	0.117231765734387	1.02114019600724	0.307188021379229	0.511082990793498
Mp1g01640		587.456025614725	-0.21482345267074	0.0628641968385157	-3.41726234445616	0.000632542936028823	0.00384753182480481
Mp1g01650		2663.1892220919	-0.107925333646913	0.0789607586268243	-1.36682240044043	0.171680979712375	0.34347360006704
Mp1g01670	[MpALFIN1]: transcription factor, Alfin1-like	2616.66392874737	-0.0143643967705121	0.0510362960870978	-0.281454530830333	0.778361798136164	0.888376579665277
Mp1g01680		766.78534380433	0.583301754244481	0.060285337802961	9.67568194029149	3.82532760778417e-22	4.2641314920684e-20
Mp1g01690		425.210758070051	-0.101365616493239	0.0901072842041176	-1.12494364233215	0.260612916777955	0.459169453532846
Mp1g01700	[MpCFL1]: Cuticle related protein	171.798441082662	0.394708168855049	0.113218950839241	3.48623764775469	0.000489865615230878	0.00307324745477023
Mp1g01720		0.647054386570857	1.06684969940104	1.7241425585668	0.618771164890135	0.536067120619038	0.722790824479153
Mp1g01730		0.723409803622752	-0.511722694046551	1.71090401999328	-0.299094915943071	0.764867625326118	0.88093897078532
Mp1g01750	[MpCFL2]: Cuticle related protein	239.638387661262	0.334146605135185	0.129820031819124	2.57392176271181	0.0100553008161496	0.0386318822226095
Mp1g01770		63.3004097658299	0.281121752418025	0.291714481529364	0.963688024482689	0.33520236011085	0.541356210560127
Mp1g01780	[MpGST14]: glutathione S-transferase	713.023893994153	0.125622789482635	0.0857591163568992	1.46483306754045	0.142966467622158	0.301183482080223
Mp1g01810		70.718744319601	-0.390642199878557	0.169564915864676	-2.30379142929729	0.0212343544751157	0.0707183535160652
Mp1g01820	[MpPEX10]: PEX10, RING complex	258.174722197507	0.00244730781237451	0.0887245721820232	0.0275832021748578	0.977994579291084	0.994028574950318
Mp1g01830		477.19717905765	0.152344474932696	0.142169830452162	1.07156683276736	0.283914637297635	0.485704945012179
Mp1g01840		120.169522096425	0.0857257268577794	0.251503152769367	0.340853487973534	0.733213881375542	0.861718170769346
Mp1g01850		611.432984012059	0.0767519211490733	0.0930595702622642	0.824761181819	0.409507189038829	0.613672730300088
Mp1g01860	[MpRLK-Pelle_RLCK-Via]: Receptor-like Kinase (RLK)	318.968618295164	0.0351249940014983	0.141770847982105	0.247758932823283	0.804320931221968	0.903712470945305
Mp1g01870		1109.44806465688	0.136317940369702	0.0622669542379662	2.18925017351475	0.028578661709528	0.0897561357855591
Mp1g01880		396.727844095072	-1.9077151612117	0.164650045162742	-11.5864842874844	4.82534910066549e-31	1.23713908692562e-28
Mp1g01890		0.67635027486246	-0.966761982661627	2.78160019499337	-0.347556052232709	0.728173616104588	0.859537656272014
Mp1g01900		311.643740110521	-0.059607009169266	0.0819079610875915	-0.727731570628683	0.466777920495205	0.664609843666951
Mp1g01920		0.353006269377002	1.79898524892148	2.8870143029943	0.623130009108594	0.533199090914502	0.720565897877342
Mp1g01930		1350.69167836923	0.0249797293002688	0.0583504697839893	0.428098169436212	0.668579649475038	0.823241875280118
Mp1g01940		1031.62850117675	-0.189326024881605	0.0720351684960594	-2.62824435389447	0.00858268395085726	0.0339402126519376
Mp1g01950		11.0375319458811	-0.703381436621386	0.358022541276192	-1.96462891446483	0.0494572028670905	0.137105812165157
Mp1g01960	[MpCCAAT-NFYC4]: transcription factor, CCAAT-NFYC	899.314906753551	-0.0987388650536411	0.0709477351500445	-1.39171271422297	0.164009410652146	0.332011681018814
Mp1g01970		6.91371646846894	0.00939771945423175	0.497346072917949	0.0188957347126418	0.984924282140899	0.997618090001821
Mp1g01980		1641.2066857077	-0.0327520234620676	0.0723199291472013	-0.45287687430395	0.650637404087186	0.809936318993946
Mp1g01990		60.6183122159754	-0.00375509305494808	0.174116011640309	-0.0215666153823084	0.9827936644	0.996755749008972
Mp1g02000		953.480705857935	0.377858666268462	0.197099870900513	1.91709240874738	0.0552261928771196	0.148886176836441
Mp1g02010		941.608415453442	-0.224959280532107	0.181553470471243	-1.23908003492414	0.215315859937977	0.402259396821216
Mp1g02020		188.135561917064	0.260626111604501	0.1039891350457	2.50628213697484	0.0122008220924179	0.0453346005429141
Mp1g02030		594.542116383375	0.174610985168131	0.0897244420601823	1.94608047884	0.0516450731083785	0.14156382031828
Mp1g02040		436.238098335917	0.172329546254718	0.067917680632048	2.53732967102239	0.0111701709633653	0.0421877583917132
Mp1g02050		22.1757672845234	-1.05224868693159	0.383704627165367	-2.74234036400634	0.0061003093782506	0.0257522116261331
Mp1g02060		218.61813951268	0.177812109980748	0.106971631424895	1.66223612384176	0.0964654396305806	0.22679624909632
Mp1g02070		202.696236003206	0.0494470991898249	0.105648609379066	0.468033601960717	0.63976056042401	0.801419926791738
Mp1g02080		15.4623293611285	-0.527715616764897	0.376569699745502	-1.40137567393644	0.161101762697122	0.327737767815547
Mp1g02090		6.02788996094786	-0.0740776275282628	0.527683659345573	-0.140382644442947	0.888357669786714	0.950063492680628
Mp1g02120	[MpPKC1]: Secondary metabolism enzyme	6379.6713045948	0.698488155948052	0.190373289051501	3.66904495598168	0.000243458268692101	0.00168679657269634
Mp1g02130		671.145963238355	-0.217637640455695	0.108837529195845	-1.99965620373531	0.0455374004467994	0.128958363599616
Mp1g02140		641.746411957411	-0.0447737080679338	0.1292252844088	-0.346477922434231	0.728983573267504	0.85983394476108
Mp1g02150		197.661670400039	-0.0485728740789984	0.318259218741702	-0.152620477958315	0.878697575116232	0.944584542139273
Mp1g02160		0.862560092959675	-1.76872207524409	3.47024129987308	-0.50968273454321	0.610273750800345	0.781361486484025
Mp1g02170		12.7616426507037	0.437657941119637	1.71109460044377	0.255776589445218	0.798123351655542	0.900483681216023
Mp1g02180		745.570601496654	-0.0512125664533396	0.145090688391074	-0.352969353314408	0.724111416164952	0.857715129157205
Mp1g02190	[Mp1R-MYB10]: transcription factor, MYB	199.725022682204	0.14150082249791	0.122595198327471	1.15421178340067	0.248413352790771	0.443826086641165
Mp1g02200		861.83837819701	1.14256264215504	0.269835773500117	4.23428898005084	2.29275960405764e-05	0.000214422179690582
Mp1g02210		712.083892133027	0.0465215102161303	0.0875053380602157	0.531641968906138	0.594973991276859	0.770346343557944
Mp1g02220		593.329969411437	-0.399550027505312	0.106424796996226	-3.75429447630971	0.000173830406943812	0.00125777664629194
Mp1g02230		414.171459023137	-0.302219037810738	0.109203687819017	-2.76748014509919	0.00564914863943587	0.0242333668489799
Mp1g02240		433.390194196061	-0.0241647260227873	0.072718071555078	-0.332307025008006	0.739657435839813	0.86571941988312
Mp1g02250	[MpC2H2-6]: transcription factor, C2H2-ZnF	1577.97835335831	-0.0553790587614464	0.0854943115352189	-0.647751385641994	0.517145762946397	0.706693903473788
Mp1g02260		41.6194547522986	0.304077687097958	0.257152149462392	1.18248160761507	0.237014659164074	0.429193231538664
Mp1g02270		349.205668446442	0.606855780276949	0.121417785322754	4.99807980077877	5.79040232362773e-07	7.85482883107278e-06
Mp1g02280		317.146044686337	0.42987237535075	0.0890699456807227	4.82623372076207	1.39139212573652e-06	1.73034986826934e-05
Mp1g02290		1983.37424927997	0.280691782953682	0.0548723331468445	5.11536081767326	3.13141779274488e-07	4.54182908182833e-06
Mp1g02320	[MpDDT2|MpHD8]: transcription factor, HD, homeodomain protein	690.306271465503	0.0347480498248885	0.114057685645252	0.304653295639926	0.760630224223417	0.878502495624959
Mp1g02340		0.48693291349996	-2.61231128792185	2.38816959138992	-1.09385501655328	0.274018570328527	0.474741262232654
Mp1g02350		2673.27128168556	-0.264873969534689	0.0840415867649741	-3.15170119616399	0.00162322289473136	0.00851057866041327
Mp1g02360		414.187915455042	0.126443355763672	0.0675113696989238	1.87291942568435	0.0610795122700752	0.160970727642722
Mp1g02370		463.392072061404	0.32189918925238	0.0731360216756765	4.40137680279972	1.07566137235804e-05	0.000109582111860819
Mp1g02380	[MpNPR]: Salicylic acid related protein, Hormone related protein	381.625433803606	-0.00577072899725977	0.0868059247664127	-0.0664785152947602	0.946996862176134	0.978813725137024
Mp1g02390		5.74676683980569	1.35558762250265	0.613080430137498	2.21110894405588	0.0270282937405372	0.0860188780612662
Mp1g02400		1.65574184852218	0.0811187722357642	1.03578138185536	0.0783164996559977	0.937576292946335	0.973430591908001
Mp1g02410		9.59161526795346	-0.864894429379503	0.429497170731399	-2.01373719856328	0.0440371323379953	0.125822933578587
Mp1g02420		1.45861162482704	-1.32411412111333	4.27801207928436	-0.309516218414893	0.75692887694707	0.87531658169264
Mp1g02440		1856.87083154466	0.0262965670378053	0.0579602586917195	0.453699959789209	0.650044795873184	0.809621819684008
Mp1g02450		1583.71932509318	-0.158696409229989	0.0763048917645337	-2.07976717560526	0.0375468931960479	0.111159326026714
Mp1g02470		4.78817550333235	-2.27159901699692	0.952543348617785	-2.38477232589277	0.0170896941347465	0.0593165083201276
Mp1g02480		0.925349209359056	1.47845900894681	1.8948797712795	0.780238953075368	0.435250238095492	0.63578524476526
Mp1g02520		2.86523524320027	0.145670940895145	1.00510816181666	0.144930611877487	0.884765656814853	0.947795967881816
Mp1g02530		2.37378312139953	-2.04241572147534	1.44037672408889	-1.41797328943043	0.156198563221301	0.320160226253601
Mp1g02550		483.399095826258	-0.0703679921012361	0.0688768411141947	-1.02164952635631	0.306946808046857	0.510802392338949
Mp1g02560		5793.10915639147	-0.120794478389672	0.054472064852231	-2.2175491000269	0.0265855917120895	0.0850160004695908
Mp1g02570		43.7868740387772	-0.26361016465063	0.218990348636627	-1.20375243151944	0.228685280326438	0.41889326830931
Mp1g02580	[MpMAX2|MpORE9]: F-BOX, Hormone related protein, Strigolactones related protein	265.790097311987	0.40531126648417	0.132637984995938	3.05577068662934	0.00224482870432818	0.0112519387287978
Mp1g02590	[MpABC1]: ABC transporters	125.230566091497	0.322070784552235	0.124279242995852	2.59150906288498	0.00955560246762018	0.0371587301261938
Mp1g02600	[MpGT43.1]: Cell wall related protein	630.977973738325	-0.0266082734945803	0.0849961841088276	-0.313052565518842	0.754240726225043	0.874141873843128
Mp1g02610		1102.81114191862	0.0272580129696967	0.124095743435289	0.21965308571531	0.826141344461519	0.915732259825014
Mp1g02620		686.39124958912	-0.0457835528824811	0.0593577875693915	-0.771315016230321	0.440520233870025	0.641048411467468
Mp1g02630		212.375046681037	0.00530800093501261	0.109111666606044	0.0486474187419165	0.961200279983792	0.985735057077604
Mp1g02640		166.025642546738	0.0610933985850054	0.145525057335646	0.419813602574962	0.674621627069216	0.827766171269503
Mp1g02650		430.29103555688	0.526992365323243	0.0975066500666325	5.40468127007866	6.4923736169646e-08	1.06929532494397e-06
Mp1g02660	[MpGH35.1]: Cell wall related protein	197.225099019578	0.0292103597167242	0.101345631183589	0.28822514967428	0.773174398607178	0.884885185162876
Mp1g02670		584.860389667218	0.106888692870513	0.0961382871186912	1.11182231423106	0.266214555640166	0.465857908567506
Mp1g02690		302.039264307043	0.231052716239733	0.0944934960672617	2.44517057634598	0.0144783647295499	0.0519790035082004
Mp1g02700		992.781709516079	0.0600607973084505	0.0914530602270531	0.656739065476167	0.511348710853225	0.701764405304234
Mp1g02710		383.351479567252	-0.106202538523445	0.0758098419860179	-1.4009070028537	0.161241884398058	0.327919607045918
