Gene	Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mp1g00930		559.570160124245	0.0046476813425729	0.0717924123849088	0.0647377792189899	0.948382782431046	1
Mp1g00940		578.942484196472	0.0237431130943422	0.0701048064527489	0.338680245987772	0.734850623516362	0.902387414508837
Mp1g00960	[MpPEX4]: PEX4, E2 ligase	440.137856811258	0.160407870862075	0.0921804178364998	1.74015126668866	0.0818324602111653	0.26322839666984
Mp1g00970		75.0793937099792	-5.45676310434678	1.67303156143078	-3.26160201047263	0.00110784563651706	0.0141310028412453
Mp1g00990		514.31721177911	-0.142686022260679	0.120650969884318	-1.18263468911595	0.236953958342939	0.508104222580325
Mp1g01000	[MpCYP716AA1]: Cytochrome P450, Secondary metabolism enzyme	15.8573139125943	0.613310708851701	0.329753498226742	1.85990660341678	0.0628987409313789	0.22045099904836
Mp1g01010	[MpHD9|MpPINTOX]: transcription factor, HD, homeodomain protein	265.659970185689	-0.249731712988893	0.12329629158675	-2.02546005054161	0.0428201466283461	0.171626450126068
Mp1g01020		393.04750542471	-0.051801723832794	0.115675684219153	-0.447818607535992	0.654284113179157	0.857926844773891
Mp1g01030		331.81559552673	0.0352059031721415	0.108684325146255	0.323928065291524	0.745992495575727	0.908957679699944
Mp1g01040		788.641904781592	0.364136527050111	0.116278226857452	3.13159683365755	0.00173858441631984	0.0191580544958797
Mp1g01050		9.06950592885672	-0.437987384291697	0.698347133194408	-0.627177178043586	0.530543101271578	0.781577232429141
Mp1g01080		465.345437732157	0.210629073035364	0.0998709341775117	2.10901274499936	0.0349434815410425	0.148943080228833
Mp1g01090		599.791490678482	-0.120156088680125	0.0827996037342184	-1.45116743632999	0.146733242065095	0.383225375668482
Mp1g01100		195.606556226742	-0.480265574087346	0.176521974030736	-2.72071268591027	0.00651413519715876	0.0471562078766557
Mp1g01110	[MpBHLH33]: transcription factor, bHLH	99.165250044542	-0.323915574111173	0.170874348115745	-1.89563604884544	0.0580081870249092	0.209559912608345
Mp1g01120		1.99786536545309	1.85449411068845	1.59757929474427	1.1608150636337	0.245717115695511	0.517823795703938
Mp1g01130		1950.72192044811	0.00326699898991017	0.147277041961707	0.0221826765828147	0.982302236275654	1
Mp1g01135		409.145020449075	0.292958996398605	0.101867060212193	2.8758952676985	0.00402883365123447	0.0337640586761854
Mp1g01140		654.825905805005	-0.0941806932877175	0.0947110720339672	-0.994400034390283	0.320028151403662	0.598322403787807
Mp1g01150		0.368822733919393	0	3.99661410772085	0	1	1
Mp1g01160	[MpBHLH34]: transcription factor, bHLH	0.814617759185824	-0.90124204597952	2.05907663511015	-0.437692328013479	0.661609331708653	0.862081257166074
Mp1g01170	[MpLEA-like2]: Late-embryogenesis abundant protein	72.1515138791153	2.27711199701473	0.642835222083496	3.5422950062294	0.000396661593440397	0.00679092199854256
Mp1g01180		2.90624175021003	-2.32385982580436	1.33774267117519	-1.73715010807189	0.0823606786979527	0.264168957550168
Mp1g01190		33.9417049132036	1.29027083557907	0.474656446513584	2.71832573866063	0.00656132077632515	0.0473196425233051
Mp1g01200		2378.24732882323	-0.143743633306357	0.0515750888651951	-2.7870748547243	0.00531861918443903	0.0408468891234276
Mp1g01210		12078.1903636953	0.583901141952338	0.124560140911668	4.68770457129149	2.76286468732107e-06	0.00014456172613966
Mp1g01230		2.31939062481624	-4.02479060682983	1.39709367878371	-2.88083087623283	0.00396628402203777	0.0334135243428482
Mp1g01240		108.277094800125	-0.13314717126705	0.15095921961936	-0.882007548812034	0.377772725080009	0.653652201220425
Mp1g01250		206.411591685445	-0.167196463040728	0.12075890604668	-1.38454767862916	0.166190819520511	0.411676872251856
Mp1g01260		293.473961088493	-0.539244071127711	0.145418768880554	-3.70821507621648	0.000208725341714279	0.00421921410195893
Mp1g01270		155.725601125705	-0.243994957000314	0.148235913679414	-1.64599084623984	0.0997656436285086	0.298056884042988
Mp1g01280		168.019517736013	-0.226705589669513	0.141095793385787	-1.6067494588563	0.108109339263512	0.313841473087488
Mp1g01290		846.887169277456	-0.385871803052209	0.0811932711015969	-4.75250963308732	2.00907194587321e-06	0.000111572396185443
Mp1g01300	[MpHDAC1]: Chromatin related protein	434.980970463687	-0.197222337638638	0.101630640370749	-1.94057950357462	0.052309302193236	0.195641623058242
Mp1g01320		470.911628658152	0.406318620245492	0.107952695492644	3.76385803421815	0.000167311891595021	0.00355983240443459
Mp1g01340		1760.62719629457	0.376153204495249	0.0924391524818112	4.06919789284376	4.71752661610996e-05	0.00135391253611231
Mp1g01350		29.399412139617	1.1212300076531	0.346702995619398	3.23397842481858	0.00122078677487073	0.0149160944859702
Mp1g01360		498.070442591737	-0.297806661579302	0.112253613039941	-2.65298063478224	0.00797844480882384	0.0542775931031677
Mp1g01370	[MpGT37.1]: Cell wall related protein	26.7855471451001	0.348389018874602	0.333978058043077	1.04314942399499	0.296879093228482	0.574836376672198
Mp1g01380		143.923547577234	-0.130055861057393	0.146373085868653	-0.888523052483143	0.374259461306183	0.650680850605459
Mp1g01390		369.136518322579	0.071016736249691	0.126164280234004	0.562890987195205	0.57350911778579	0.810838592135746
Mp1g01400		333.742135079965	-0.0925099175816024	0.113210164141037	-0.817152048877463	0.41384154142566	0.685340126143926
Mp1g01410		1333.95827009412	-0.0695226541643713	0.0626376845435982	-1.10991737116306	0.267034634232999	0.542544573610751
Mp1g01420		0.353243103329784	0	5.26764854480295	0	1	1
Mp1g01430	[MpCDC25_2]: Cell cycle related protein	371.890351657396	0.0643491533117883	0.133585867560832	0.481706294885461	0.630014603669154	0.843274589663755
Mp1g01440		7.7784891961389	-0.492859291042285	0.605168945370718	-0.814416031775006	0.415406657505145	0.68654997205053
Mp1g01450		341.970262560396	0.242755169605856	0.260162716405608	0.933089771508178	0.350773619806051	0.629118642121544
Mp1g01470		751.304367219519	-0.177911555427185	0.0800093497151572	-2.22363456346754	0.026173041124383	0.122787402139794
Mp1g01480	[MpMORC1]: Chromatin related protein	345.798011109056	0.157217807522103	0.125989296855301	1.24786637790882	0.212079995264479	0.475309899638351
Mp1g01490		349.342218027862	0.20186414902492	0.221586388854858	0.910995255927671	0.362297873309288	0.639819892053077
Mp1g01520	[MpPP2C_C1]: phosphatase	1133.14335928412	0.120879656028033	0.0664331382058698	1.81956865643527	0.068824718502661	0.234751805926039
Mp1g01530		112.008717213325	-0.0488460830456608	0.187442930164433	-0.260591759864247	0.794407344860136	0.933921909513448
Mp1g01540		656.888498098132	0.370957389873321	0.174561203495897	2.12508496988015	0.0335795234827272	0.145262462427535
Mp1g01550		488.16386874732	-0.0636283547221763	0.101840756581292	-0.624782816409914	0.532113610125601	0.782856837617117
Mp1g01560		766.239657226775	0.152772663862592	0.0777468467037093	1.96500141600344	0.0494140736561564	0.18836107124598
Mp1g01570	[MpPPR_22]: Pentatricopeptide repeat proteins	522.642465662959	0.104328252536849	0.0977916746846813	1.06684186433298	0.286043250505268	0.562254579568934
Mp1g01580		340.146730898245	-0.173875861579199	0.115203632156568	-1.50929148955037	0.131224308612478	0.35525742561725
Mp1g01600		431.94603893465	0.137016607423908	0.0982861543564548	1.39405807787523	0.163300067258819	0.40786571434363
Mp1g01610		1209.60942172134	-0.0736149858134437	0.089612122888389	-0.821484676857063	0.411370248706064	0.68274781920824
Mp1g01620		136.30794186241	-0.0152682084594306	0.127611646544594	-0.119645885566528	0.904763669352746	0.993142130004785
Mp1g01630		173.988190211491	-0.104008212963509	0.135612844330131	-0.76694957234519	0.443111498306518	0.711819567507223
Mp1g01640		587.456025614725	-0.250091426012406	0.0821942939139962	-3.04268598345876	0.00234476872879128	0.023315822466061
Mp1g01650		2663.1892220919	0.277087972781104	0.082601348858744	3.35452116229905	0.000795024717891531	0.0111484642072246
Mp1g01670	[MpALFIN1]: transcription factor, Alfin1-like	2616.66392874737	-0.120811287261042	0.0541772560508	-2.22992628396982	0.0257523371275746	0.121569662612263
Mp1g01680		766.78534380433	0.184036178640674	0.0705663677673945	2.60798712564187	0.00910763797771036	0.0595169052723528
Mp1g01690		425.210758070051	-0.180876099617603	0.115139062214846	-1.57093601544274	0.116197511869137	0.329122873335103
Mp1g01700	[MpCFL1]: Cuticle related protein	171.798441082662	-0.226732635381587	0.156191893642464	-1.45162869912184	0.146604874415459	0.383202172735352
Mp1g01720		0.647054386570857	-2.0227991911129	2.05640606355401	-0.983657472599049	0.325283956474299	0.603638609202038
Mp1g01730		0.723409803622752	-0.967638419830538	2.06659494543093	-0.468228387943126	0.639621273394903	0.8493943899234
Mp1g01750	[MpCFL2]: Cuticle related protein	239.638387661262	-0.195945119112159	0.142965219989553	-1.37057893609703	0.17050625296402	0.418113846530781
Mp1g01770		63.3004097658299	-0.27559166638709	0.298576057968412	-0.923019977764748	0.355996794314061	0.634095590062086
Mp1g01780	[MpGST14]: glutathione S-transferase	713.023893994153	-0.156326948343908	0.0946528498359086	-1.65158205605978	0.0986197804799322	0.295724772538557
Mp1g01810		70.718744319601	0.405433078781196	0.196955475121715	2.05850118424302	0.0395420477061769	0.162423316385613
Mp1g01820	[MpPEX10]: PEX10, RING complex	258.174722197507	-0.00435418285511126	0.107814969552478	-0.0403856985090729	0.967785631884314	1
Mp1g01830		477.19717905765	-0.065026221881084	0.151128214425297	-0.430271886215043	0.666997875325756	0.864017415240632
Mp1g01840		120.169522096425	-0.122709006677631	0.276727678632755	-0.443428742957361	0.657455649622149	0.859564869806011
Mp1g01850		611.432984012059	0.102152531444468	0.101908206667734	1.00239749854033	0.316151649791449	0.595124917858769
Mp1g01860	[MpRLK-Pelle_RLCK-Via]: Receptor-like Kinase (RLK)	318.968618295164	-0.308702460491695	0.152886112195119	-2.01916613654036	0.0434699546948055	0.173193036278216
Mp1g01870		1109.44806465688	0.0364826332558475	0.0672742698308753	0.542296978437124	0.587613936809673	0.816260176083006
Mp1g01880		396.727844095072	0.139799023058616	0.188182364035859	0.742891204363744	0.457547551266886	0.722856524713824
Mp1g01890		0.67635027486246	0.610066816597862	2.6891523487955	0.22686212511207	0.820530953983572	0.946428861008281
Mp1g01900		311.643740110521	-0.122600559024256	0.0988187065650796	-1.24066144241135	0.214730843747304	0.479031731823333
Mp1g01920		0.353006269377002	0	3.18412253360519	0	1	1
Mp1g01930		1350.69167836923	-0.0925236600871882	0.0645728788406226	-1.43285635933242	0.151898891060529	0.390914625611175
Mp1g01940		1031.62850117675	-0.142394740244437	0.078998309721997	-1.80250363261618	0.0714662036904257	0.240466622256568
Mp1g01950		11.0375319458811	0.268972247089662	0.522051136384228	0.515222031605157	0.606397875230735	0.828585762539918
Mp1g01960	[MpCCAAT-NFYC4]: transcription factor, CCAAT-NFYC	899.314906753551	-0.0894737488143138	0.075033909263432	-1.19244418547068	0.233087123637079	0.503380488966614
Mp1g01970		6.91371646846894	-1.01060124551715	1.72762726265261	-0.584964863292021	0.558571342882557	0.804224980561892
Mp1g01980		1641.2066857077	0.0407239132739462	0.0782457919213866	0.520461385512737	0.602742034885553	0.826306097731438
Mp1g01990		60.6183122159754	-0.218123411832634	0.201687576252463	-1.08149156177869	0.279478512216931	0.555913515360857
Mp1g02000		953.480705857935	0.961317213327749	0.201221281686944	4.77741323019375	1.77564631311131e-06	0.000101541885630451
Mp1g02010		941.608415453442	-0.586518962907767	0.184460851163878	-3.17963925248666	0.00147458500221086	0.0169467392744514
Mp1g02020		188.135561917064	0.195432511594141	0.128784412564605	1.51751681513555	0.12913625133481	0.351593443235996
Mp1g02030		594.542116383375	0.132905861159062	0.10988333085361	1.20951795078112	0.22646391891192	0.494329946198001
Mp1g02040		436.238098335917	0.149566445604684	0.0738669829478085	2.02480783207786	0.0428871005425568	0.171715842698113
Mp1g02050		22.1757672845234	0.53862650956122	0.356448189858826	1.51109340679931	0.130764654296173	0.35433374617545
Mp1g02060		218.61813951268	-0.163733468920028	0.12398849174282	-1.32055375961544	0.186650199568231	0.441933203010327
Mp1g02070		202.696236003206	0.0402375229434699	0.13214038047542	0.304505880781497	0.760742513128741	0.916984076761298
Mp1g02080		15.4623293611285	-0.0630974649334904	0.378411916241511	-0.166742806516749	0.867572422276395	0.971880758220054
Mp1g02090		6.02788996094786	-4.34785153405873	1.13283478386917	-3.83802792425632	0.000124026380690417	0.00280161206190996
Mp1g02120	[MpPKC1]: Secondary metabolism enzyme	6379.6713045948	4.12102692246673	0.188051636089086	21.9143369777143	1.8963543299066e-106	1.45858093284766e-102
Mp1g02130		671.145963238355	-0.708964956982912	0.129989459811609	-5.45401879514231	4.92439935989145e-08	5.2605580106396e-06
Mp1g02140		641.746411957411	0.149006232758797	0.13573746599792	1.09775316389862	0.272312288091929	0.547793896654655
Mp1g02150		197.661670400039	0.39057076860681	0.322626985099564	1.21059547603025	0.226050478953843	0.494027231255429
Mp1g02160		0.862560092959675	3.39986688506737	3.41236257436068	0.996338112078945	0.319085891890223	0.59750248021475
Mp1g02170		12.7616426507037	0.373334108840348	0.46832730155989	0.79716494766984	0.425355240516796	0.695081839404303
Mp1g02180		745.570601496654	0.380333509042132	0.149070722797475	2.55136288269594	0.0107302537164575	0.066290559405729
Mp1g02190	[Mp1R-MYB10]: transcription factor, MYB	199.725022682204	-0.0185710613710387	0.133595858097943	-0.139009259983372	0.889442831686889	0.984624255751385
Mp1g02200		861.83837819701	-0.16604500631407	0.274126024633148	-0.605725073116578	0.544697331514902	0.793852620054807
Mp1g02210		712.083892133027	0.171024204871722	0.0924934422174005	1.84904141063038	0.0644518333943206	0.224465146729643
Mp1g02220		593.329969411437	-0.0482723358398322	0.120595613308906	-0.400282684546596	0.688948319997876	0.877694215569791
Mp1g02230		414.171459023137	-0.108908899710391	0.137814555725305	-0.790256871904519	0.429377768415142	0.69925028705591
Mp1g02240		433.390194196061	0.106969661669463	0.0812608102322896	1.31637453975272	0.188048363531474	0.443626883722748
Mp1g02250	[MpC2H2-6]: transcription factor, C2H2-ZnF	1577.97835335831	-0.139679278030036	0.0903727717971655	-1.54559028402421	0.122203549178686	0.339385664743768
Mp1g02260		41.6194547522986	0.171295200639177	0.367844083357642	0.465673388234528	0.641449303566824	0.850712530111945
Mp1g02270		349.205668446442	0.154291305708852	0.142727707924903	1.08101859093844	0.279688843981824	0.55608808155259
Mp1g02280		317.146044686337	0.16789261971062	0.101700000570953	1.65086154147547	0.0987668503275081	0.296036469579623
Mp1g02290		1983.37424927997	0.117110018831133	0.0660305507158217	1.77357325603937	0.076133764660099	0.250996968004133
Mp1g02320	[MpDDT2|MpHD8]: transcription factor, HD, homeodomain protein	690.306271465503	0.0947537963975842	0.119167045041795	0.795134228295682	0.426535425985513	0.695947651456846
Mp1g02340		0.48693291349996	-1.85723534007071	2.556078357863	-0.726595620340623	0.467473711971579	0.732519925767423
Mp1g02350		2673.27128168556	-0.310910096372922	0.0872037050267827	-3.56533126978301	0.000363396892895635	0.00633084303897345
Mp1g02360		414.187915455042	0.0428727531302411	0.0763523191157877	0.561512127290134	0.574448465373476	0.810838592135746
Mp1g02370		463.392072061404	0.392671966924117	0.0871642333652817	4.50496667914849	6.63833580321408e-06	0.000288467569663396
Mp1g02380	[MpNPR]: Salicylic acid related protein, Hormone related protein	381.625433803606	0.152047274252974	0.0924957807698272	1.64382929672586	0.100211467968924	0.298924376917967
Mp1g02390		5.74676683980569	-0.413092515597078	0.665719317414657	-0.620520547910996	0.534915130204658	0.785846571286243
Mp1g02400		1.65574184852218	0.342323390932452	1.27071961184173	0.269393332519911	0.787627016457005	0.930573455772512
Mp1g02410		9.59161526795346	-1.29938564507268	0.710498108961626	-1.82883758406014	0.0674239427972792	0.231522853566054
Mp1g02420		1.45861162482704	3.85489750408391	4.18130709809255	0.921935991222089	0.356561964325747	0.634249849355107
Mp1g02440		1856.87083154466	-0.169855334992759	0.063833697557014	-2.66090390331924	0.00779311954201405	0.0534231541509813
Mp1g02450		1583.71932509318	-0.0645995976560347	0.0818084580443881	-0.789644484204603	0.42973542139387	0.699610539454112
Mp1g02470		4.78817550333235	3.65376671542605	1.50505132113261	2.42766918584308	0.0151961972894016	0.0846354463804723
Mp1g02480		0.925349209359056	0	2.44299823926621	0	1	1
Mp1g02520		2.86523524320027	-3.4353373681801	1.61933723905348	-2.12144653092032	0.033884243040383	0.146128766663922
Mp1g02530		2.37378312139953	-1.38490955313937	1.30299681473038	-1.06286488000812	0.287843231683414	0.564494190844716
Mp1g02550		483.399095826258	0.0655175544521358	0.0796136367520513	0.822943871490052	0.410539912734794	0.682517613487447
Mp1g02560		5793.10915639147	-0.0495166053429875	0.0572559680400639	-0.864828716341658	0.387132807254528	0.66167949252114
Mp1g02570		43.7868740387772	-0.920429058718623	0.295333654413309	-3.11657355998621	0.00182966027047278	0.0197791032611966
Mp1g02580	[MpMAX2|MpORE9]: F-BOX, Hormone related protein, Strigolactones related protein	265.790097311987	0.0517595027346598	0.149489434846618	0.346241878483031	0.729160944354849	0.899691562440029
Mp1g02590	[MpABC1]: ABC transporters	125.230566091497	0.0771439050887345	0.154058381421311	0.500744616274822	0.61655086794599	0.835115083350634
Mp1g02600	[MpGT43.1]: Cell wall related protein	630.977973738325	0.0453030760932728	0.0924569099798097	0.489991241359525	0.624140096678779	0.839334479168603
Mp1g02610		1102.81114191862	-0.398558135979487	0.135771747168568	-2.93550126805584	0.00333009250277211	0.0297657251424424
Mp1g02620		686.39124958912	-0.00614549141539551	0.07471154332709	-0.0822562503961445	0.934442943599871	1
Mp1g02630		212.375046681037	-0.10314785997364	0.133218837860419	-0.774273831165783	0.438768875464927	0.708751517792077
Mp1g02640		166.025642546738	0.0447524320729519	0.169123759693013	0.264613512342587	0.791307209747783	0.932774575845425
Mp1g02650		430.29103555688	0.416074790530529	0.108428874265023	3.83730619127849	0.000124391336119795	0.00280538176565587
Mp1g02660	[MpGH35.1]: Cell wall related protein	197.225099019578	0.366949133806885	0.112482357625389	3.26228167290886	0.00110519268499734	0.0141205806256762
Mp1g02670		584.860389667218	0.110970761732311	0.103116588402826	1.07616789355756	0.281852175928113	0.557722153627755
Mp1g02690		302.039264307043	0.0650873825815408	0.10361460757789	0.628168017068567	0.529893879570896	0.781155491081848
Mp1g02700		992.781709516079	0.0482085291085153	0.100082454049187	0.481688119725988	0.630027516847218	0.843274589663755
Mp1g02710		383.351479567252	-0.144156445859931	0.0877591510708183	-1.64263719624637	0.100458020020999	0.299253625480835
Mp1g02720		127.075763114735	-0.238637049414125	0.168517976172629	-1.41609254296804	0.156748411115844	0.39816063543511
Mp1g02730		292.186408821627	0.0782703801345992	0.142860973739322	0.547877968950562	0.583775697185932	0.814424430481159
Mp1g02740	[MpGT8.1]: Cell wall related protein	1200.20375019285	0.0299498132118471	0.116445181998352	0.25720096527713	0.797023638886123	0.935424936063572
Mp1g02750		1084.03419525621	-0.624715464159372	0.141719667877284	-4.40810702929615	1.04278014274289e-05	0.000419923741775234
Mp1g02770		490.10455605977	-0.114310322219951	0.075091838090378	-1.52227359360109	0.12794054173979	0.349451234656107
Mp1g02780		272.504382761452	0.247739442924777	0.172071436545725	1.4397476298104	0.149938812599905	0.388105124385721
