Gene	Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mp5g11320		5.28092441609594	-5.2717954627428	1.3316884568503	-3.95873031385405	7.53492593646995e-05	0.000609409914199355
Mp8g13560		79.6149124615502	-5.23178184232775	1.67710770487167	-3.11952644849847	0.00181141997782576	0.00932566048155744
Mp7g03010		11.6501924347131	-5.13115532933883	1.18821762203502	-4.31836326459364	1.5719055835052e-05	0.000154805528751988
Mp6g20760		2.628364769899	-5.08173846797035	1.6272266156844	-3.12294453580641	0.00179051486396782	0.00924512521758604
Mp4g01180		7.89432460568884	-5.02149985692809	1.40246131706899	-3.58049080984462	0.000342949406173252	0.00227102484509821
Mp4g04860		40.158302836423	-4.97205790921126	0.964219686715388	-5.15656128755114	2.51526181481885e-07	3.72399157818656e-06
Mp5g16470	[MpDIR42]: Secondary metabolism enzyme	18.2062000503421	-4.92857709407928	1.26195106153549	-3.90552157235193	9.40223698326162e-05	0.000735305599967023
Mp3g24700		1850.47277283167	-4.86042780611209	0.145800585374026	-33.3361336900227	1.15712884984111e-243	1.78001130971058e-239
Mp8g16660		2.96845093945266	-4.85713189641233	1.31041834360841	-3.70655059897709	0.000210101275681042	0.00148528856792347
Mp5g17090	[MpPOD114]: Peroxidase	40.4112395987274	-4.73138774085924	0.467235924875796	-10.1263355169382	4.22175485410327e-24	5.64723955831918e-22
Mp4g15750		209.684613190381	-4.69109109313053	1.43538372901797	-3.26817909266672	0.00108241848930175	0.00607583355010549
Mp8g14000	[MpSQC1]: Secondary metabolism enzyme, Terpene biosynthesis enzymes	45.2949726794941	-4.66481869817625	0.380229743341231	-12.2684213422775	1.33837355010647e-34	4.57515562695286e-32
Mp2g10860		212.232512586609	-4.65473311403511	0.387990972846508	-11.9970139508286	3.68347243934725e-33	1.15638482723426e-30
Mp1g07670		118.531781439576	-4.60762722526482	0.549270451413646	-8.38863116231041	4.91835127853932e-17	3.13937749866267e-15
Mp3g13820	[MpNPF17]: NPF transporter	10.0134038686728	-4.55373617173468	0.676627307803798	-6.73005082593434	1.69603832538576e-11	5.41289575921352e-10
Mp3g11960		2.93930046363066	-4.54436094284815	1.34368035210658	-3.38202529770092	0.000719535180470893	0.00429015879115649
Mp2g06930		1353.4884216189	-4.53884271058766	0.488752350056334	-9.28659004926423	1.59310447361684e-20	1.52215690171726e-18
Mp2g03950		101.111931991122	-4.50772179690695	1.29090481509638	-3.49190873269027	0.000479582086301093	0.00302600952976609
Mp5g16440	[MpDIR65]: Secondary metabolism enzyme	22.6216189268469	-4.47168484380995	0.765547078207793	-5.84116244591845	5.18378257134232e-09	1.08788713908539e-07
Mp8g03650		61.6224991699048	-4.42328435296716	0.383726413699998	-11.5271823753716	9.62421796933755e-31	2.20969171675104e-28
Mp4g09230		7.81937090769369	-4.38802523275296	0.954070740274903	-4.59926612096772	4.2398188729252e-06	4.73646577503329e-05
Mp8g08290		9.75153385642351	-4.38484384983454	1.32123593794859	-3.31874400619367	0.000904232831131735	0.00521161994803277
Mp2g09800	[MpOMT10]: Secondary metabolism enzyme, O-methyltransferase	2.74205013488977	-4.32797916767406	1.22328954167805	-3.53798427945124	0.000403194062788018	0.00262033555887963
Mp6g13560	[MpPOD139]: Peroxidase	7.53956002938828	-4.29880182915068	0.807656790727095	-5.3225601251748	1.02316949665603e-07	1.62597276519211e-06
Mp5g16450		8.74628798208671	-4.18306201136282	1.12590614485073	-3.71528482235738	0.000202974931091959	0.00144086911166941
Mp8g11260		42.5497964020136	-4.18243464684247	0.456386034794874	-9.16424764995777	4.98937844786161e-20	4.48839816745351e-18
Mp8g01580		14.3260658012633	-4.15633095910446	0.797464203353851	-5.21193420547833	1.86881833789338e-07	2.83231847209989e-06
Mp4g17360		101.561150344637	-4.15411638752028	0.906880388634192	-4.58066624836445	4.63497004267034e-06	5.14428168588729e-05
Mp8g15310		10.9276694443997	-4.14484946279007	0.925038265452282	-4.4807329789363	7.43871295554223e-06	7.86458566289389e-05
Mp3g19730		67.6238160622979	-4.04714788532405	0.491180302569591	-8.23963799881947	1.72732476462413e-16	1.04611956118949e-14
Mp5g09160		15.4509912777657	-3.95900180530885	0.746137115679566	-5.30599768073871	1.12058382023578e-07	1.76437470897512e-06
Mp4g02020		7.83794971086986	-3.93250681622253	0.987474532398739	-3.98238808920957	6.82262530685851e-05	0.00055944800157465
Mp7g02860		583.378043580829	-3.91534372774918	0.651355984141674	-6.01106587346186	1.84307490097637e-09	4.24431455115561e-08
Mp6g08300		100.623682433638	-3.91073629487582	0.51126883122334	-7.64908020212849	2.0242196596791e-14	9.61067006939617e-13
Mp2g21090	[MpOMT13]: Secondary metabolism enzyme, O-methyltransferase	7.88847106186365	-3.88321825592106	0.953963974130989	-4.07061310617989	4.68895681339193e-05	0.000402512403238884
Mp2g11950	[MpPR1e]: Salicylic acid related protein, Hormone related protein	16.3001647853517	-3.76706140717376	1.06760259454238	-3.52852402797736	0.000417884007955732	0.00269530804795934
Mp7g19390	[MpPOD161]: Peroxidase	166.412374851583	-3.73417491723252	0.684436690360762	-5.45583685068705	4.87427324523001e-08	8.30353768896713e-07
Mp2g23350		58.3455098912743	-3.70101429781223	0.381190596803349	-9.70909127572613	2.75784811221888e-22	3.14251685261208e-20
Mp4g16310		291.954890721415	-3.69699610235194	0.298142399004152	-12.4001018127598	2.60991772171954e-35	9.12462825300264e-33
Mp2g18790		611.894349444903	-3.63446730625246	0.734475320952968	-4.94838587842109	7.48314438984778e-07	9.87248800592011e-06
Mp4g19950		9.15481871097604	-3.62991235863137	0.65850588229839	-5.5123461402681	3.5408168594736e-08	6.28239743359658e-07
Mp3g16700	[MpABCG16|MpABC35]: ABC transporter	11.9681456890949	-3.60286197432406	0.601500879466598	-5.98978671073435	2.10116410844725e-09	4.79557974484334e-08
Mp3g03130		49.8335709953404	-3.58301948846021	0.502664541611285	-7.12805298932541	1.01798589804822e-12	4.00503249863832e-11
Mp2g18120	[MpCYP829-like7]: Cytochrome P450, Secondary metabolism enzyme	82.8834720791584	-3.53125965564833	0.390219590079242	-9.04941665007447	1.43734138132267e-19	1.20166426461341e-17
Mp3g03140		36.9062733913085	-3.50487132810974	0.376372996556231	-9.31222845469495	1.25177926566079e-20	1.20350752772875e-18
Mp6g07950	[MpPIN3]: Encodes auxin efflux carrier	372.103603547814	-3.40496526611385	0.49175723105157	-6.92407767717558	4.38825089104559e-12	1.55182674613688e-10
Mp3g17070		72.8410298983542	-3.36495639386962	0.779704786886857	-4.31568005027255	1.59112299769603e-05	0.000156497730649348
Mp5g05780		110.946709562597	-3.3624391869327	0.290549027315336	-11.5727084616374	5.66651411675566e-31	1.40593526867826e-28
Mp3g17440		181.826947785902	-3.34297461989696	0.330323798942651	-10.1202959962245	4.49055517740649e-24	5.90412053795249e-22
Mp3g04140		7.89647915384009	-3.31931728314925	0.86107789795625	-3.85483972010846	0.000115805473421956	0.00088321050949427
Mp7g05070		14.852594685881	-3.31647507310922	0.561366815307903	-5.90785736290838	3.46585899649021e-09	7.55174347634688e-08
Mp7g05260		18.0009045784308	-3.24531494326285	0.689147280233636	-4.70917470959563	2.48721812270562e-06	2.92514345424928e-05
Mp6g04830	MpGCAM1	61.1054907226198	-3.21797657529749	0.593392386930318	-5.42301628092067	5.86016526908564e-08	9.80924073279047e-07
Mp1g17070		204.145491134849	-3.19562606634596	0.306791745753729	-10.4162713325123	2.08986443846775e-25	3.12120239387858e-23
Mp3g17450		830.170974979668	-3.17991406784451	0.379966142288913	-8.36894058162323	5.8138555439208e-17	3.66534999312023e-15
Mp5g24020		6.83777425828617	-3.15556494554684	0.981630153515743	-3.21461696571267	0.00130618687838512	0.00712520310290718
Mp2g10360		38.979081637445	-3.13595917026284	0.686035830010375	-4.57113030119056	4.8510051245895e-06	5.35315723325396e-05
Mp8g02640		14.1344573329019	-3.12380781565071	0.612135917879386	-5.10312779304386	3.34085236173442e-07	4.81652594944335e-06
Mp4g04970		12.0828482260863	-3.06364316704476	0.795568258956919	-3.85088662418678	0.000117690976516119	0.000893324565933319
Mp4g17720		473.494566266938	-3.05767903541775	0.324341996337041	-9.42733000952595	4.20660342772982e-21	4.31401203525119e-19
Mp3g11530		321.105046768393	-3.03780130477708	0.68430373324663	-4.43925870514317	9.02692565807347e-06	9.369851376393e-05
Mp5g22010		126.179717019424	-3.03096895407824	0.307944163373324	-9.84259263392425	7.37844621383985e-23	8.86739360214832e-21
Mp2g08330		30.3676803030574	-3.02336833426725	0.714152553750097	-4.23350489806583	2.3007716905191e-05	0.000214892355283881
Mp5g03090	[MpCKX1]: cytokinin related protein, Hormone related protein	42.3474833136711	-2.99946220342558	0.332531565297195	-9.02008265213817	1.87947446046254e-19	1.54609388370563e-17
Mp2g09420		77.0579599096214	-2.99345331370916	0.502589860106157	-5.95605592416226	2.58397939829706e-09	5.76077609913096e-08
Mp7g08050	[MpCYP829F3]: Cytochrome P450, Secondary metabolism enzyme	4.67917823252687	-2.99255253197758	0.822816780957012	-3.63696098722849	0.000275873695311681	0.00188026807929977
Mp6g15640		14.1943445941974	-2.99117547805997	0.683449972523711	-4.376582922397	1.20554340457324e-05	0.000121366977699935
Mp8g15055		262.715373500667	-2.94241923479628	0.321174228421333	-9.16144252687752	5.12081445107509e-20	4.57985399423768e-18
Mp2g13870		647.91739208613	-2.93866336531764	0.519570889204551	-5.65594306066041	1.54992848263975e-08	2.9821757715952e-07
Mp3g16690	[MpRLK-Pelle_L-LEC7]: Receptor-like Kinase (RLK)	3.76497307254991	-2.92749744319092	0.860860135031041	-3.40066559486503	0.00067222006861087	0.00405043529786174
Mp5g16520	[MpDIR38]: Secondary metabolism enzyme	44.2811478388436	-2.83595112544927	0.778126976526412	-3.64458656620423	0.00026782198102646	0.00183106912628001
Mp2g01350		220.172550475585	-2.75776264055195	0.332867352268316	-8.28486969887328	1.18238465993962e-16	7.27544928954049e-15
Mp6g11460		16.4545146707787	-2.74386742845964	0.422893757068591	-6.48831386748187	8.68023059743205e-11	2.52415854972206e-09
Mp8g10590		256.362096273288	-2.72183728453452	0.279098311604042	-9.7522527774944	1.80419365526572e-22	2.08676022548516e-20
Mp5g21760		6.84632750876026	-2.67355191688111	0.765694745624234	-3.49166809901705	0.0004800143114073	0.00302749493742456
Mp6g00500		1135.28223274456	-2.66210925848185	0.230083991359723	-11.5701628902977	5.83717453609239e-31	1.42528977601126e-28
Mp4g22180	[MpExpansin34]: Cell wall related protein	12.4766245631423	-2.63060703732956	0.518838201174402	-5.07018764496354	3.97423669512102e-07	5.62943674779436e-06
Mp4g22040		70.5590316841847	-2.62956034157342	0.531463544504395	-4.94777180629681	7.50678390448041e-07	9.88269210683377e-06
Mp5g12230		24.8751260038489	-2.58036904263345	0.482439772935417	-5.3485827400447	8.8645648878992e-08	1.42341964165505e-06
Mp5g02510	[MpGH19.13]: Cell wall related protein	191.793261146087	-2.5767427714298	0.6067602540574	-4.24672307422766	2.16919797499634e-05	0.000204842065373657
Mp6g11930	[MpDIR51]: Secondary metabolism enzyme	23.0452712071907	-2.57117751990429	0.673778206560464	-3.81605919406292	0.000135599987235602	0.0010111830123616
Mp4g04770	[MpMTPSL19]: Secondary metabolism enzyme, Terpene biosynthesis enzymes	92.760963516154	-2.54361135491529	0.360724955638711	-7.05138725545478	1.77142728801353e-12	6.69529876449931e-11
Mp2g18580		16.8630449415694	-2.53252229298156	0.47332148321721	-5.35053316356522	8.76954795012745e-08	1.4111083275817e-06
Mpzg00470		285.427649374389	-2.5062540778191	0.237346252829251	-10.5594844997284	4.59176496504197e-26	7.35782504762924e-24
Mp4g16750	[MpPR1l]: Salicylic acid related protein, Hormone related protein	12.7531941988652	-2.49097188278227	0.593959318695545	-4.19384258210301	2.74268349649825e-05	0.000250836505509111
Mp8g13280		26.7268508235395	-2.48560152410392	0.671767292381676	-3.70009310112657	0.000215520385532959	0.00151225888252548
Mp8g04080		12.358800188401	-2.48391644200464	0.729194313453112	-3.40638482250637	0.000658293196814518	0.00398211728139903
Mp4g05810	[MpPOD41]: Peroxidase	326.366056442501	-2.48231330514034	0.681662193612328	-3.64155930664988	0.000270991678582136	0.00185027296565868
Mp1g14490		447.94875399286	-2.43375594981649	0.100049200162205	-24.3255912678039	1.05112778767494e-130	4.0423746894509e-127
Mp8g04780		495.236821697972	-2.42441446445399	0.205037191928164	-11.8242668154732	2.92444883899252e-32	8.17941754367671e-30
Mp7g08070	[MpCYP829F2]: Cytochrome P450, Secondary metabolism enzyme	11.2052472528421	-2.42107786726606	0.576461389609905	-4.19989597031714	2.67037643686194e-05	0.000244980787817222
Mp8g04840		39.0300030286322	-2.41660936162707	0.395281312276731	-6.11364435041956	9.73812024525165e-10	2.33699693810774e-08
Mp1g11670	[MpACOS5]: Acyl-CoA synthase, Secondary metabolism enzyme	30.0809128356569	-2.40952890427739	0.658031415246086	-3.66172320720629	0.000250524453281668	0.00172816935642686
Mp3g24720		1302.95181830089	-2.40741464595333	0.248161807556976	-9.70098771302916	2.98593888274051e-22	3.37740425244098e-20
Mp2g01920	[MpCupin15]: Cupin	44.0966090952954	-2.39690003028172	0.542887695362653	-4.41509367546188	1.00966258908195e-05	0.000103544264052318
Mp8g07680	[MpBELL4|MpHD5]: transcription factor, HD, homeodomain protein	4.0751964782394	-2.38475759863732	0.64091935766919	-3.72083877651924	0.000198562178029184	0.00141739303230763
Mp4g20480		15.4406503122915	-2.37840856401718	0.534618453406724	-4.44879623750614	8.63528882091775e-06	9.01198425591436e-05
Mp6g20050		49.9987332568841	-2.36875032673291	0.469567312187619	-5.04453837661183	4.54617585385377e-07	6.32885277464548e-06
Mp3g05510		64.504514573576	-2.35595543513703	0.224183779027334	-10.5090361370426	7.84916366532762e-26	1.21963317842156e-23
Mp2g18440	[MpCYP829-like12]: Cytochrome P450, Secondary metabolism enzyme	122.862890627047	-2.35101615238643	0.277986640732516	-8.45729904930441	2.73641527666737e-17	1.78365577122772e-15
Mp8g07500	[MpPOD166]: Peroxidase	86.5053594588966	-2.3510049793292	0.64272528052645	-3.65786915586005	0.000254320812263237	0.00175278541892714
Mp5g21770		57.6636001891899	-2.3297938326315	0.303831301365748	-7.66805073130673	1.74629822138056e-14	8.39478298109287e-13
Mp7g06510	[MpMDHAR3]: monodehydroascorbate reductase	237.576612648435	-2.32433805409439	0.208207623173679	-11.1635588489261	6.14801534820982e-29	1.22824571560405e-26
Mp4g22680		9.91183888924219	-2.28664466807492	0.644736050264103	-3.54663690224588	0.000390181955199658	0.00254652906951054
Mp8g14950		7.02137901857692	-2.27774218134167	0.647544626672573	-3.51750611080801	0.000435622320276259	0.0027898327030848
Mp4g20450	[MpGH19.7]: Cell wall related protein	8.69651941289832	-2.27619133006402	0.725609332482219	-3.13693778203961	0.00170722351700703	0.00887837030497607
Mp6g13160	[MpABC71]: NBS genes, ABC transporters	56.7199410425359	-2.27538489436586	0.321608883693538	-7.07500635005493	1.4944191747357e-12	5.7471625412398e-11
Mp6g01230	[MpNPF27]: NPF transporter	1166.73921874537	-2.24451546646459	0.293146224838459	-7.65664121276489	1.90858873561923e-14	9.11795668323932e-13
Mp8g18730		569.15029816118	-2.24430250372429	0.408506908122923	-5.49391566971728	3.93118265996995e-08	6.86417512580224e-07
Mp2g19660	[MpCYP829-like15]: Cytochrome P450, Secondary metabolism enzyme	287.22384891499	-2.2348720914537	0.528165337581609	-4.23138728051873	2.32254378285036e-05	0.000216269316050769
Mp6g13040		19.2829082131012	-2.23435934553888	0.485049258967278	-4.60645863122453	4.09584498741578e-06	4.60236548147677e-05
Mp4g03330		14.1836952359726	-2.23290938119525	0.508675355792758	-4.38965512240182	1.13530568847042e-05	0.000115048797139266
Mp6g01210	[MpDOXC31]: Secondary metabolism enzyme	226.703047444711	-2.17163161283503	0.59251825042836	-3.66508814077043	0.000247253415039645	0.00170943788024937
MpUg00400		21.310073941889	-2.149369488781	0.541642094612548	-3.96824676324041	7.24033411738869e-05	0.000588367985883731
Mp4g16320		36.93105251289	-2.14233124111494	0.296095247786986	-7.23527735459014	4.64578711768477e-13	1.90576381950253e-11
Mp4g08040		11.3385190612696	-2.13698970597827	0.585809762765427	-3.64792436351726	0.000264367434218872	0.00181066974202534
Mp5g07400		155.667935196809	-2.11373127481068	0.162339125742856	-13.0204672788421	9.35963833567535e-39	4.23468577993218e-36
Mp8g08440		77.5610921640473	-2.10909801491906	0.232379815091053	-9.07608095863513	1.12554645954826e-19	9.56590120841487e-18
Mp8g08050		147.45313333868	-2.10891202273141	0.311347495422948	-6.77349923713557	1.25704238861286e-11	4.1318553555623e-10
Mp6g02150		23.8048562341523	-2.09775153893872	0.425306216658785	-4.93233218037277	8.12535814400316e-07	1.06195738597452e-05
Mp5g15680	[MpGH3.6]: Cell wall related protein	46.8467116941177	-2.09292114421791	0.314347171867364	-6.65799260029927	2.77592748160673e-11	8.66168203844954e-10
Mp2g19100		7.47160480376215	-2.08256386104092	0.663995598078317	-3.13641214952043	0.00171028667425518	0.00888829051015791
Mp1g25360		1736.6244852902	-2.08162059133804	0.416902758087074	-4.99306025436098	5.94300063787805e-07	8.01789453852656e-06
Mp3g24860		11.7216993325879	-2.06053776290699	0.513459317100791	-4.01304970867343	5.99392847958163e-05	0.00050056787080024
Mpzg00050		337.206796313305	-2.02931319900175	0.158795245983085	-12.7794329511472	2.13621287295701e-37	8.8814493580264e-35
Mp1g03980		1747.47726697963	-2.02637943998365	0.210625336050946	-9.62077724350081	6.53355839897973e-22	7.17898063225037e-20
Mp2g16020	[MpCYP829-like2]: Cytochrome P450, Secondary metabolism enzyme	34.1674968011312	-2.02395013733582	0.44993050206596	-4.49836169817867	6.84791213952134e-06	7.29511305001778e-05
Mp2g25300		16.1798088607224	-2.01687241953891	0.373372553990129	-5.40176935338486	6.59867613679366e-08	1.08448114329377e-06
Mp6g18160		22.743192031918	-2.01629931136224	0.405446771519486	-4.97303087111975	6.59141596156274e-07	8.80936157573585e-06
Mp1g14480		3749.63372173072	-2.01533980944995	0.0844214590725035	-23.8723641073192	5.93328343364298e-126	1.52119498432883e-122
Mp1g14610		40.8094071040962	-2.01390933182097	0.339200181790288	-5.93722951795491	2.89878727454628e-09	6.39771085284727e-08
Mp5g01360		41.1474651118645	-2.00402384792974	0.619914964697029	-3.23273991120566	0.00122609135560769	0.00676262578820838
Mp4g22050		37.8705760742052	-2.00097244403442	0.515130248596428	-3.88440098302605	0.000102582487851111	0.000792978095785746
Mp4g22060		39.9719914881339	-1.99968076049975	0.415228295886311	-4.81585860190813	1.4656828751052e-06	1.80951843240315e-05
Mp3g18190		2950.03534051047	-1.98997821005852	0.323352028404048	-6.15421594811188	7.54498200954232e-10	1.85406482831932e-08
Mp8g08990		111.242835816255	-1.9732668553488	0.53648522384607	-3.67813831143833	0.000234942554302819	0.00163239445024402
Mp4g03400		377.629768111126	-1.96230317786191	0.247766341208904	-7.91997479676788	2.37558728371697e-15	1.28674856286684e-13
Mp1g22380		5030.89176116093	-1.94005729348152	0.464955690529883	-4.17256382273879	3.01191192782605e-05	0.000273024402980248
Mp8g05060		106.412896375517	-1.93572482696977	0.362577034589882	-5.33879601381622	9.35658435272185e-08	1.49462447661392e-06
Mp6g15830		11.9835126181704	-1.92921941277309	0.503877866740703	-3.82874410668622	0.000128798840108648	0.000966965620981619
Mp4g10160		17.8008531409559	-1.9178090277565	0.455979451968893	-4.20591107664064	2.60032468742389e-05	0.000238953373157955
Mp1g01880		396.727844095072	-1.9077151612117	0.164650045162742	-11.5864842874844	4.82534910066549e-31	1.23713908692562e-28
Mp7g06740		876.396281625116	-1.9061888022139	0.512388332524662	-3.72020337157492	0.000199062418094779	0.00141898849747543
Mp6g17970		428.583464034925	-1.90010856803035	0.217087251874743	-8.75274135915951	2.08231549736986e-18	1.54745213990534e-16
Mp4g06970	[MpUGT17]: UDP glycosyl transferase, Secondary metabolism enzyme	624.423944737724	-1.88803273513428	0.123157308319154	-15.3302533231855	4.80110550709647e-53	4.34443564798029e-50
Mp4g18270		14.0703941871445	-1.88630653139964	0.478927819793925	-3.93860296570637	8.19574216449364e-05	0.000653238868996921
Mp4g08030		28.3660238786249	-1.88498610766264	0.418839152192899	-4.50050120146001	6.77934215602497e-06	7.23434992022185e-05
Mp5g09480		186.580262854126	-1.88421965354412	0.213801676217927	-8.8129320914376	1.21914406938837e-18	9.28420456406006e-17
Mp4g17380		934.341247413578	-1.87184355372221	0.306521568532801	-6.10672704919916	1.01694932127488e-09	2.43292867949791e-08
Mp3g25440		235.980611385121	-1.86846999688485	0.390827088317741	-4.78080985872144	1.74590433486177e-06	2.10810411170947e-05
Mp3g22420	[MpDIR9]: Secondary metabolism enzyme	1372.40802289953	-1.86480540859674	0.266638571777069	-6.99375711536539	2.6762071264051e-12	9.84882636973438e-11
Mp6g18270	[MpCYP77A6]: Cytochrome P450, Secondary metabolism enzyme	16.9627377433317	-1.86401346739086	0.432598277804071	-4.30887861332424	1.64084390006802e-05	0.000160566804801186
Mp2g20900	[MpDOXC8]: Secondary metabolism enzyme	47.9231956575645	-1.86369445183494	0.431156719164281	-4.32254530428604	1.54239398173262e-05	0.000152246591698352
Mp2g25940	[MpCYP707A]: ABA 8’-hydorxylase	25.004063352246	-1.8539532219804	0.381737359194919	-4.85661981287442	1.19406542582076e-06	1.5067294133397e-05
Mp2g14550	[MpGH17.9]: Cell wall related protein	52.7327513914372	-1.8429670999609	0.396680928912666	-4.64596849919813	3.38484655125225e-06	3.8713081411088e-05
Mp4g06800		395.496129438445	-1.83541881855282	0.147878735915285	-12.4116480114104	2.2595349451207e-35	8.08335489785853e-33
Mp8g13260		9.91942163724535	-1.83334590129337	0.42441820625299	-4.31966837021251	1.56263848324829e-05	0.000153991465648997
Mp4g08240		55.0502442781364	-1.78773680582794	0.278098372616176	-6.42843317999323	1.28925903001181e-10	3.66592821786907e-09
Mp8g15075		1171.14730271334	-1.77758857553992	0.219344864545433	-8.10408112003794	5.31456389156502e-16	3.02792356829425e-14
Mp3g25480	[MpALMT1]: ALMT channel	46.8414299548362	-1.7717879504923	0.343919195788045	-5.15175649452331	2.58057970187989e-07	3.81335807435334e-06
Mp3g10940		428.529136186154	-1.76878517184234	0.218296854934127	-8.10265989574648	5.37704020255181e-16	3.05221437032674e-14
Mp4g10130		24.7874562533019	-1.76460619127109	0.503978215855965	-3.50135409776403	0.000462900355051227	0.00293520039643571
